post_id,source,source_type,source_name,text,timestamp,engagement_metric,lang,backlash_flag
c5118f51-d9f5-4bab-83c1-5c73077cf288,whatsapp,primary_dataset,whatsapp,The longer it gets weirder the policy..,2021-01-26T17:13:56Z,0,en,1
6f90373c-c6a9-4de7-a03d-4c45f6d369dd,whatsapp,primary_dataset,whatsapp,My new policy is uninstalled Bye bye wa 2021,2021-01-26T16:38:54Z,0,en,1
60a780d3-0053-4545-bd3f-ae697f6fedfb,whatsapp,primary_dataset,whatsapp,"After the latest wa policy, I decided to move to the signal, and whatsApp's phone also went wrong', connecting if I didn't call, I'm disappointed with WhatsApp right now, goodbye WhatsApp",2021-01-26T15:16:27Z,61,en,1
211089c8-b274-4295-b2cf-8b9b06644ce7,whatsapp,primary_dataset,whatsapp,Cancel that privacy,2021-01-26T14:26:07Z,0,en,1
2843b20b-aef3-44fb-9391-5d30f96e65b1,whatsapp,primary_dataset,whatsapp,"I was erased a long time ago because I didn't want to share it with Facebook, but I don't have facebook.",2021-01-26T12:59:47Z,0,en,1
e7e98e60-a7c2-4039-b0bb-5257d70b47c3,whatsapp,primary_dataset,whatsapp,"Uninstalled, privacy ain't safe.",2021-01-26T12:58:34Z,0,en,1
67b6176e-81b0-4a28-b896-49f9c7d1dec6,whatsapp,primary_dataset,whatsapp,"To be honest, I'm tired of using whatsapp again. I'll give you a rating 5 in case whatsapp policy forces users to share the data by facebook BISED. Not DUNDA until next May!!!",2021-01-26T12:14:18Z,0,en,1
ff58732b-2312-494e-97ae-f5ada7ba5ca6,whatsapp,primary_dataset,whatsapp,Want to update medical aplikaii data bpjs,2021-01-26T10:15:45Z,0,en,1
006b601b-6194-42fb-be2d-31e20b8a16f3,whatsapp,primary_dataset,whatsapp,"Now that we're ugly, our data should be handed to Facebook instead of a telegram.",2021-01-26T10:08:25Z,0,en,1
86b5a7e2-3991-4914-a78b-4879678a10cb,whatsapp,primary_dataset,whatsapp,Facebook is okay.,2021-01-26T07:48:05Z,0,en,1
78dbded9-bf7a-4419-bb5f-f1cb2732edbd,whatsapp,primary_dataset,whatsapp,"Why would there be a data base fb min., if you want to keep my user posted, delete the fb jngn smpe database as rich as app bbm",2021-01-26T06:02:04Z,0,en,1
a388ee6a-a953-4d9f-b155-d5039b6e8666,whatsapp,primary_dataset,whatsapp,"There's an issue... Personal data wants to be shared on a Facebook Facebook server then this could be the end of WA and switch to a more aggressive application like Sinxx. Just wait for my friends to use that new apk, and I want to uninstall this application.",2021-01-26T04:42:13Z,0,en,1
5ae10075-8439-4cfc-b1c6-12b4a68ce408,whatsapp,primary_dataset,whatsapp,"Private data, please keep it under control...",2021-01-26T01:39:49Z,1,en,1
ad8cc2a8-3699-465e-8946-9f9a94b9a1b0,whatsapp,primary_dataset,whatsapp,The privacy should be safe. Don't share it with other flatpoms.,2021-01-25T23:13:21Z,2,en,1
87244d10-795b-431a-984e-6f13372221ce,whatsapp,primary_dataset,whatsapp,DATA PROGRAM PROGRAM...,2021-01-25T22:13:53Z,2,en,1
db0f1e10-e3f7-4d8f-9b94-41a6d652c4fd,whatsapp,primary_dataset,whatsapp,"Privacy isn't safe here, new policy is suspicious, let's move on to TELEGRAM or SIGNAL.",2021-01-25T22:00:08Z,1,en,1
f8bb875a-1792-4c17-b439-1f0408ecbb0d,whatsapp,primary_dataset,whatsapp,I've been working on a code. When are you going to come?,2021-01-25T21:46:15Z,1,en,1
4c7c3c00-dcc7-4bab-b677-0a0f4a46674c,whatsapp,primary_dataset,whatsapp,privacy is number one,2021-01-25T21:33:37Z,1,en,1
7e3cd7b0-db58-4a77-b511-d38498e77669,whatsapp,primary_dataset,whatsapp,Why don't I get some privacy? I'd like to update the new guy. But there's a lot you don't agree with.,2021-01-25T20:54:38Z,5,en,1
94920465-5852-42cd-8ed4-fb74956f3db8,whatsapp,primary_dataset,whatsapp,"WhatsApp's most recent update, January 25th, 2021. Don't count your WhatsApp as a private thing again. Do you want to know why?",2021-01-25T20:47:54Z,1,en,1
9a28b028-5327-40bb-96ff-c0153c52239e,whatsapp,primary_dataset,whatsapp,"Data not secure, uninstall WA",2021-01-25T19:46:09Z,0,en,1
e4809159-bd0d-4bb5-a6f4-770d7e0644eb,whatsapp,primary_dataset,whatsapp,"Privacy, mortgaged, but since there's a grum college that's forced to remain intact, it's probably next month to SIGNAL.",2021-01-25T19:21:11Z,0,en,1
188e3f64-e1b8-4986-8a6e-76f94edc7c9d,whatsapp,primary_dataset,whatsapp,Sata keea with his new policy,2021-01-25T19:14:54Z,0,en,1
0dec1e93-0bef-42af-9a26-f5b78e52c2a1,whatsapp,primary_dataset,whatsapp,"pngen sharelok aj GPS mulu error, lemot WA bojot",2021-01-25T19:01:09Z,0,en,1
696b7f5c-80d2-48a1-b1c7-8b6d818dc350,whatsapp,primary_dataset,whatsapp,Look at the review. Someone's afraid of hacking. Someone's disagreeing with WA&fb's data.,2021-01-25T18:57:53Z,0,en,1
197a17ea-162f-4466-aaf5-6d9b9af9000b,whatsapp,primary_dataset,whatsapp,"Why is it that when I clean up a chat in one of the groups arrives, all my chats are gone, and some important data in the group is gone.",2021-01-25T18:53:19Z,0,en,1
b3ee4d89-c1d8-4b31-afcc-40f494d53202,whatsapp,primary_dataset,whatsapp,"Whatsapp is getting weirder, the time to give his personal data to Facebook I want to go online",2021-01-25T18:32:04Z,1,en,1
53588172-5789-40e1-bc6d-fb53366c58ef,whatsapp,primary_dataset,whatsapp,"Disappointed too... for those who don't like whatsApp's policies don't bother, just delete the account and then uninstall the app... then move on to another.",2021-01-25T18:20:10Z,0,en,1
ac3309ca-859a-4169-9251-3faf5fb133d8,whatsapp,primary_dataset,whatsapp,More Privacy?,2021-01-25T16:39:53Z,0,en,1
67978203-a601-4b95-82ca-fff7f3e603eb,whatsapp,primary_dataset,whatsapp,Respect people's privacy,2021-01-25T16:37:34Z,0,en,1
a0383354-e54a-4438-b951-916d09777341,whatsapp,primary_dataset,whatsapp,"Don't download it. If you transfer your privacy, it'll be distributed to the fb and others.",2021-01-25T16:27:37Z,0,en,1
b0416bfd-aa32-4483-a452-98eeca7a42e9,whatsapp,primary_dataset,whatsapp,"Mon sorry for the depeloper. I've made it so unprivate, but in the wash my girlfriend once I'm in, please fix it, don't make it difficult for people to get involved.",2021-01-25T15:10:50Z,2,en,1
cf73085f-89a6-4f26-b2c4-dcb5c7dd8e43,whatsapp,primary_dataset,whatsapp,The privacy has begun to wear off... 1 star,2021-01-25T15:08:06Z,0,en,1
f4895b2f-7396-46a7-bab8-d5d14d989424,whatsapp,primary_dataset,whatsapp,"After the recent version of whatsapp, the camera in whatsapp can't full screen which causes feelings that are not good enough to take photos.",2021-01-25T14:30:31Z,1,en,1
74779361-4a88-4561-a908-7f21f8547942,whatsapp,primary_dataset,whatsapp,The Usage Application... for user privacy must be approved so that all data can be seen by the aplicator...,2021-01-25T14:08:57Z,0,en,1
e6c2f9f7-6b54-4e08-8753-ac8a4a8e9be8,whatsapp,primary_dataset,whatsapp,"He was in the blind on anything, save in the back, a lot of my data work, but in the medical room, there's no phone.",2021-01-25T14:03:21Z,0,en,1
5f9719b4-e1fa-43a4-b0eb-1f684588420c,whatsapp,primary_dataset,whatsapp,It's so bad... it's ugly and ugly... it's bad now... since there's an illogical policy... do you want to be uninstalled by all the disappointed world users????,2021-01-25T13:46:42Z,0,en,1
154c8793-6e9a-4927-b28e-7a394f528292,whatsapp,primary_dataset,whatsapp,The privacy of people you don't have to deal with...,2021-01-25T12:48:56Z,0,en,1
d5cc364d-5ab6-4c6d-bd21-293a1be3dfe7,whatsapp,primary_dataset,whatsapp,It's not safe for data confidentiality.,2021-01-25T12:08:32Z,0,en,1
29739534-b23c-42e1-93e6-501696c61669,whatsapp,primary_dataset,whatsapp,"Forced updet, will my personal data be safe?",2021-01-25T11:54:31Z,0,en,1
71367bcc-532a-4c13-a0e5-7fbefeecdc02,whatsapp,primary_dataset,whatsapp,"Your privacy policy period is ridiculous. Right, mark sucks.",2021-01-25T10:30:47Z,0,en,1
f74447d5-3a0a-4948-9743-645da4c65074,whatsapp,primary_dataset,whatsapp,Privacy is not secure,2021-01-25T09:26:50Z,0,en,1
64229449-91b3-4547-925f-97766229341c,whatsapp,primary_dataset,whatsapp,No share pivasi to another app...,2021-01-25T09:08:00Z,0,en,1
b8ee90e4-5d2a-40f7-a211-524ef3751e79,whatsapp,primary_dataset,whatsapp,Can you save our privacy ?,2021-01-25T09:00:47Z,0,en,1
bb7260b5-261f-4a10-9c46-34b0a49e4138,whatsapp,primary_dataset,whatsapp,Take away his privacy from much of the Unistal bodoooo!!!!,2021-01-25T08:34:03Z,0,en,1
fd00d663-8f94-44f9-9e22-5ff8a6cce2aa,whatsapp,primary_dataset,whatsapp,"Hello developer this application is good but please make developer so that when I look at the status of the person on the 3G network, it's very moderate.",2021-01-25T08:31:25Z,0,en,1
800f7e2a-cdf5-437d-bac6-f02c93e1001d,whatsapp,primary_dataset,whatsapp,How come after the update share story had a friend who didn't seem to be able to fix it,2021-01-25T08:17:04Z,0,en,1
9668e746-a6c8-4e43-8046-6fd540bbd041,whatsapp,primary_dataset,whatsapp,Lack of privacy.,2021-01-25T05:52:48Z,0,en,1
bdcc918a-ad96-4858-915d-4393895e02fa,whatsapp,primary_dataset,whatsapp,The application is reduced to bad quality..so that save gmbr ...ssh you want to re-sharing gmbr sent lwt wa...must 1/1 ...can not be at once....please fix it again,2021-01-25T05:21:53Z,0,en,1
82ce5c76-0c53-451f-aa63-18def6df010f,whatsapp,primary_dataset,whatsapp,"fontcolor="" # FFFF00""fortunatelywiththis telegram fontcolor="" # FFFF00""w fontcolor="" # FFFF00""wa fontcolor="" # FFFF00""cannotkeep privacy fontcolor="" # FFFF00""notif anyoneis wrong fontcolor="" # FFFF00""try fontcolor="" # FFFF00""whowillbe responsible?",2021-01-25T04:45:25Z,0,en,1
932d4564-bc9d-48f3-adf8-90e6c3192268,whatsapp,primary_dataset,whatsapp,We're ready to get rid of the people's cell phones.,2021-01-25T01:00:54Z,1,en,1
e34c3e3c-9e8b-4b21-8cb3-10962f33b79f,whatsapp,primary_dataset,whatsapp,Now privacy policy is very damaging to users because it has to be shared with Facebook,2021-01-25T00:54:09Z,1,en,1
2da55034-fcfb-487b-b831-23015e82c2ae,whatsapp,primary_dataset,whatsapp,The latest WhatsApp can't appreciate individual privacy.,2021-01-24T23:40:03Z,0,en,1
1665fb60-1f9f-4ffb-9670-7d29a9b6a8e1,whatsapp,primary_dataset,whatsapp,"The older the data gets, the more I've deleted the data.",2021-01-24T23:37:06Z,0,en,1
64ffbe85-ecfd-46c2-ad8b-4430b4b6cb9a,whatsapp,primary_dataset,whatsapp,Please reconsider your new policy.,2021-01-24T23:22:49Z,0,en,1
af76f727-f33f-4eee-852b-1c78a42cb3e3,whatsapp,primary_dataset,whatsapp,"All of a sudden there's an unknown tip coming in and asking for money transfers, why whatsapp is now making it uncomfortable, plus a new policy, ready to move on to something more private.",2021-01-24T23:21:29Z,0,en,1
0ed3ebd7-37b6-4ba1-85dd-8ba74b82d47b,whatsapp,primary_dataset,whatsapp,"Wait a minute. If the new policy stays, good bye.",2021-01-24T22:53:04Z,0,en,1
1e07e52b-cce0-4a04-9115-93801419176f,whatsapp,primary_dataset,whatsapp,What's the effect of cooperation with Facebook?,2021-01-24T21:28:56Z,0,en,1
a358981c-36ca-4cb8-8531-c3f754822f7f,whatsapp,primary_dataset,whatsapp,Why is GK private now?,2021-01-24T21:23:24Z,0,en,1
e367132b-4cb1-4286-86a9-4074fc492cab,whatsapp,primary_dataset,whatsapp,It turns out that it's back on Facebook... pick up 'cause it's a pub with most commercials and data privacy... it's been added to the fb...,2021-01-24T21:13:46Z,0,en,1
0ae90833-1a90-4c17-bcfc-1b66a538c4e9,whatsapp,primary_dataset,whatsapp,Ane wants uninstallable if user privacy uploaded on facebook,2021-01-24T21:02:39Z,3,en,1
bfc43abf-068e-410c-838e-d56891469d9e,whatsapp,primary_dataset,whatsapp,RIP PRIVACY,2021-01-24T19:52:58Z,0,en,1
73ca0c9e-b75b-405e-9cc9-06ebb7b120c8,whatsapp,primary_dataset,whatsapp,It's ugly... even sharing the same facebook data,2021-01-24T19:48:24Z,0,en,1
c3e04218-7327-4045-8a5e-f77ce66b5d6a,whatsapp,primary_dataset,whatsapp,"Your data wants to be sold to loan sharks, move to other apps.",2021-01-24T19:36:54Z,0,en,1
461b52db-6ee1-4a58-8ea5-22030be34993,whatsapp,primary_dataset,whatsapp,"Uninstall with kuy, the news is they're not safe anymore because February 5th needs to be connected to Facebook.",2021-01-24T18:51:22Z,0,en,1
7b579bf3-c7c6-4106-b8ba-3372d4aaad26,whatsapp,primary_dataset,whatsapp,"Be careful in various files, let alone very private.",2021-01-24T18:12:15Z,0,en,1
bd972826-4f8a-48bd-9d01-14fdc2d9052b,whatsapp,primary_dataset,whatsapp,It's not good. It's not good. It's not good.,2021-01-24T16:49:31Z,0,en,1
7988db2d-12ec-49bf-b3ad-91f6db6a154c,whatsapp,primary_dataset,whatsapp,Since krja is with facebook app whatsaap is getting goblog..reinstalling sjj is hard that it's tea...adakh app create easier chats so...tuk y?,2021-01-24T16:27:17Z,0,en,1
025113c1-8b3a-49c9-87bf-dc44b72d3660,whatsapp,primary_dataset,whatsapp,Just erase the policy. It's so unwise.,2021-01-24T14:58:48Z,0,en,1
823b1ea0-afcf-4a71-99ff-1ce9b8a58ea4,whatsapp,primary_dataset,whatsapp,At WhatsApp I've always been reminded I have to log on to Facebook when I don't have a Facebook account.,2021-01-24T14:39:09Z,0,en,1
9bd987f3-631a-4512-8115-58eb8347412a,whatsapp,primary_dataset,whatsapp,Privacy,2021-01-24T14:23:23Z,0,en,1
1d417368-ff82-4679-b107-43972fa5f03d,whatsapp,primary_dataset,whatsapp,"Let's see on February 8th, is our privacy data in UP to Facebook?",2021-01-24T13:59:34Z,1,en,1
3dc77132-e755-4229-af5c-152af3a26be0,whatsapp,primary_dataset,whatsapp,The data-taking applications are pretty good.,2021-01-24T13:21:16Z,0,en,1
f9e44604-1d83-4df0-b462-6eb76f27b7af,whatsapp,primary_dataset,whatsapp,The policy application is so barking!!!!!,2021-01-24T12:28:37Z,0,en,1
536c558f-90cb-4690-8323-947cb338f4ea,whatsapp,primary_dataset,whatsapp,The exclamation point is a lot of fun. &lt;br /&gt;The others are like idiots. &lt;i&gt;This also started threatening user privacy data. &lt;/i&gt; &lt;i&gt;Be careful!,2021-01-24T12:06:47Z,1,en,1
0a6fe5a3-e62b-4598-81b7-a20fa000a8b0,whatsapp,primary_dataset,whatsapp,Privacy can leak the possibility,2021-01-24T12:05:45Z,0,en,1
7bb0989a-c7d1-4c1b-9d00-4161fb2cee1a,whatsapp,primary_dataset,whatsapp,Skip doesn't appreciate privacy anymore.,2021-01-24T12:02:43Z,0,en,1
28972e4d-10d6-42c0-9e46-51fdb1b05647,whatsapp,primary_dataset,whatsapp,"There's no privacy in this application, just transfer the telegram.",2021-01-24T12:00:41Z,0,en,1
93420e41-ffb4-4b14-a130-56fb99c2883f,whatsapp,primary_dataset,whatsapp,G USAH FOR OUR PRIVATE DATA IN FACEBOOK YA..WAK KALO IS STILL FOR GW Nl APK TEMPELENGER,2021-01-24T11:25:30Z,0,en,1
cc6565f3-0e16-4c33-aa43-8d33b4e7f19a,whatsapp,primary_dataset,whatsapp,Give me back my privacy.,2021-01-24T10:55:20Z,0,en,1
1db89400-4d89-4472-8392-484b24ddf426,whatsapp,primary_dataset,whatsapp,I can't use whatsApp anymore. My job is using WhatsApp. Please fix the bug or take care of the hacker.,2021-01-24T10:43:47Z,0,en,1
41bf3226-ff16-4513-bd5f-6acaedf18ef0,whatsapp,primary_dataset,whatsapp,Secretly trying to steal the user's data,2021-01-24T10:42:29Z,0,en,1
183d9772-15d2-467c-83fd-2e459f52371f,whatsapp,primary_dataset,whatsapp,KLO is given privacy policy. I'm going to move to the next application.,2021-01-24T10:42:20Z,0,en,1
fa5d3698-2f86-4638-bc14-754b53a6030d,whatsapp,primary_dataset,whatsapp,My data is not for sale.,2021-01-24T10:36:51Z,0,en,1
6fceae3e-6c1c-44f2-b836-e5eac1bdd850,whatsapp,primary_dataset,whatsapp,The new privacy policy amazes me,2021-01-24T09:10:08Z,1,en,1
abd7d27e-aa02-4d49-94b9-e21e66ab6002,whatsapp,primary_dataset,whatsapp,"Will bner data"" on whatsApp application be shared to Facebook, please answer",2021-01-24T08:52:57Z,0,en,1
55df055f-9d27-4276-a113-b55c20323971,whatsapp,primary_dataset,whatsapp,"What is this, a new Privacy Policy!!, get away from all of these applications!!!, Strange is everything strange!",2021-01-24T08:21:59Z,2,en,1
0a500a70-85d1-431b-8ecc-a6da5b50937e,whatsapp,primary_dataset,whatsapp,No privacy for users so was used whateversap fear of personal data spread out,2021-01-24T07:58:38Z,0,en,1
3de7a0aa-4efd-45f5-8fd0-9685ccbc35d9,whatsapp,primary_dataset,whatsapp,More and more will move applications if security status (data to facebook) is implemented.,2021-01-24T07:48:50Z,0,en,1
2d4ce18e-d4d1-41ef-b3cf-8da32189bc0c,whatsapp,primary_dataset,whatsapp,Unsafe privacy policy.,2021-01-24T07:26:38Z,0,en,1
20b70018-e37d-4c52-9a28-7346ef3fa3f0,whatsapp,primary_dataset,whatsapp,Privacy,2021-01-24T07:17:20Z,0,en,1
0c43fa7e-4413-4868-8d3c-45ca28e4c9b9,whatsapp,primary_dataset,whatsapp,What are you doing? Why do you want to sell people's personal data? &lt;i&gt;I can't do my own work!&lt;/i&gt; &lt;i&gt;What are you doing? &lt;i&gt;What are you doing? &lt;/i&gt; &lt;i&gt; Why are you selling private data? &lt;/i&gt; &lt;i&gt; Retired by this application! &lt;/i&gt; &lt;i&gt; Welcome to BIP! &lt;/i&gt; &lt;i&gt; &lt;i&gt; Thank you! &lt;/i&gt;,2021-01-24T07:08:45Z,0,en,1
688a3daa-332a-4d02-9d9a-a052506dd13a,whatsapp,primary_dataset,whatsapp,The security of privacy data is getting less secure.,2021-01-24T06:38:56Z,0,en,1
5111c0d8-95d9-41c7-8500-bc1ec2332a09,whatsapp,primary_dataset,whatsapp,"fontcolor="" # FFFF00""whatsApp from facebook fontcolor="" # FFFF00""soifyou'reat update at WA fontcolor="" # FFFF00""there'sa fontcolor="" # FFFF00""there'stobeboved withtheFB fontcolor="" # FFFF00""theremustbe a rich IG optionto bessharedinFB fontcolor="" # FFFF00""so fontcolor="" # FFFF00""therecan'talso besured fontcolor="" # FFFF00""whichmakestomakes privacy fontcolor="" # FFFF00""",2021-01-24T06:07:13Z,7,en,1
10789443-1f21-49c6-998d-3e8f7c2490d5,whatsapp,primary_dataset,whatsapp,"Disappointed suddenly to stop the application and had to update, and after seeing many reviews disagreed with the policy that came after being updated for harming the user",2021-01-24T05:50:20Z,0,en,1
030bd4db-6071-4614-ac4c-611421cf11a9,whatsapp,primary_dataset,whatsapp,Privacy,2021-01-24T05:46:25Z,0,en,1
5aeac7de-ec71-4def-8226-0d162e13973b,whatsapp,primary_dataset,whatsapp,Privacy,2021-01-24T05:16:00Z,0,en,1
5300d526-70f7-476d-8614-1412e61f93a3,whatsapp,primary_dataset,whatsapp,"Long time ago the fate of this apk is like abk BBM, Cook Customer Data Shared Facebook What's the use of Privacy woe",2021-01-24T04:20:12Z,0,en,1
19c9f3ec-7f20-4630-acb0-533b40c7c9e1,whatsapp,primary_dataset,whatsapp,Why did you have to ask for the database?,2021-01-24T03:32:46Z,0,en,1
e3701bc3-b41a-4762-8834-b632b059affb,whatsapp,primary_dataset,whatsapp,"I'd like an update, but I'm not sure if I'm going to review everyone whose data says it's moving, but I'd like an update. But if the review is bad, I'll leave it to you first.",2021-01-24T03:17:58Z,0,en,1
30e0b389-1b1f-4a1e-9acd-b0154b3c6be5,whatsapp,primary_dataset,whatsapp,"it is like, we dont have any privacy here",2021-01-24T02:51:54Z,0,en,1
9b21a6b5-ae87-41b6-b09d-82e7d7e85cc1,whatsapp,primary_dataset,whatsapp,Save my privacy,2021-01-24T02:36:35Z,0,en,1
2e604bbb-2739-477a-bc8a-651b7f92771b,whatsapp,primary_dataset,whatsapp,Why are you working with Facebook? I hate facebook.,2021-01-24T02:31:58Z,0,en,1
128937f8-fac4-4d4b-946c-7b9a250b748d,whatsapp,primary_dataset,whatsapp,Privacy is worried.,2021-01-24T02:01:41Z,0,en,1
8a1d9aea-4a3b-49dc-9ae7-b48a409e4ad8,whatsapp,primary_dataset,whatsapp,"Well, it used to be a while ago, but the more you tell them to give you the data first. Sometimes the status errors just make you bug, the more the update gets worse.",2021-01-24T01:46:28Z,0,en,1
d54744ed-abca-49f2-9af4-9b98bb2e9110,whatsapp,primary_dataset,whatsapp,Respect people's privacy,2021-01-24T01:33:07Z,0,en,1
e19fd683-3655-4e0a-91ef-ea2c24824a0e,whatsapp,primary_dataset,whatsapp,Private privacy privacy privacy privacy,2021-01-24T01:27:00Z,0,en,1
265b2d16-cdf6-49e0-bb12-e9d5c6996b5a,whatsapp,primary_dataset,whatsapp,Facebook is a lot of hackers,2021-01-24T01:07:39Z,0,en,1
c34089c9-ac0e-40e6-bcd6-23060358376d,whatsapp,primary_dataset,whatsapp,The privacy is correct.,2021-01-24T00:57:25Z,2,en,1
ff4f0652-480c-4b7c-93ac-3e84f5699839,whatsapp,primary_dataset,whatsapp,Her policy is too pressing on her personal privacy,2021-01-24T00:21:37Z,0,en,1
79ee2c64-c189-46f8-92ad-22ebc6e093e8,whatsapp,primary_dataset,whatsapp,"Bad forma verivisa jeglek sek gae wa pc o I flash we geludd, #WA break up to ae #samplok e mlu facebook mlh kyo ngne sek due ndi to let tempuk turann",2021-01-23T23:40:06Z,1,en,1
356a4417-9251-47eb-9ac7-7f431e750a02,whatsapp,primary_dataset,whatsapp,There was a message sent to someone else but I didn't send it.,2021-01-23T22:25:14Z,2,en,1
b2a6e2cb-af8b-45e2-bf0a-ef183da5e6af,whatsapp,primary_dataset,whatsapp,"I'm very disappointed by whatsapp, after there's a new policy, apk I often bug and err.",2021-01-23T22:17:16Z,0,en,1
c78f266f-eb0f-477e-b711-8200fdbc2cba,whatsapp,primary_dataset,whatsapp,"Tell them to provide data protection, if you share data on Facebook, Facebook is often broken into.",2021-01-23T22:07:57Z,0,en,1
74a12ef2-08cd-4510-a68c-88bcdf4672fc,whatsapp,primary_dataset,whatsapp,It's rumored that the user's privacy started in the katik box. It's starting to get upset.,2021-01-23T21:59:21Z,0,en,1
21d67ce2-1f19-4a1a-991e-912a2fc1caef,whatsapp,primary_dataset,whatsapp,Bad policy.,2021-01-23T21:47:00Z,0,en,1
c2dd43d7-75aa-44ab-9286-bf6eef5cddf9,whatsapp,primary_dataset,whatsapp,"These days whatsapp apps are like kmren, like stories, they're colored no more whatsapp can, now they can't do it, sometimes apload of tick stories, don't know whatsapp is, and now it has to be one Facebook issue.",2021-01-23T21:32:04Z,19,en,1
6181945d-5dd4-4a57-bdf9-6700f97fee5f,whatsapp,primary_dataset,whatsapp,Be careful with this one application because it gets to steal your data.,2021-01-23T21:08:52Z,0,en,1
ad415781-5e1f-4139-acc0-62422253e655,whatsapp,primary_dataset,whatsapp,Now it's because of wa policy. &lt;br /&gt;Now people's data can be seen by all people. &lt;/i&gt; &lt;i&gt;It's the same as leaking the user's identity. &lt;i&gt;lt;/i&gt; &lt;i&gt;It's a bit disappointed with applications since the policy! &lt;i&gt;&lt;/i&gt;,2021-01-23T21:03:35Z,0,en,1
54406493-00d2-4818-8c3a-d8a7f6e7aa9e,whatsapp,primary_dataset,whatsapp,Why does a synced-up video of a contact friend always not go to detection along with its internal storage? Is it a bug?,2021-01-23T21:00:17Z,0,en,1
d256459f-68c4-4121-aeaf-29fbf4974387,whatsapp,primary_dataset,whatsapp,RIP Privacy,2021-01-23T20:39:04Z,0,en,1
48edcfee-8885-446f-84bb-32bf21fb2831,whatsapp,primary_dataset,whatsapp,privacy policy,2021-01-23T19:53:21Z,0,en,1
8f21a146-35e2-4f75-a98d-bbb0842ed350,whatsapp,primary_dataset,whatsapp,"I've been knocked around lately, and all I've been ploughing his policies and I don't think I've broken them but why I'm locked up, please explain it.",2021-01-23T19:52:31Z,1,en,1
1945f41d-6663-4461-8a6e-07ba3fce2354,whatsapp,primary_dataset,whatsapp,"Please return what's app like 2017.whatsapp is weird now, privacy is the same address we requested. Can you see our IP address.",2021-01-23T19:36:48Z,0,en,1
5c5ad4ef-b198-47d6-93b8-bbf51a1bd274,whatsapp,primary_dataset,whatsapp,"The more you get here, the less you're gonna wear because of an update on privacy policy.",2021-01-23T19:19:06Z,0,en,1
09055b52-23f1-49ed-9718-5a13de4b9050,whatsapp,primary_dataset,whatsapp,Privacy is important . . . . . founder and ceo whatsapp .,2021-01-23T19:15:43Z,0,en,1
9f2c97db-1a16-47ab-aaad-6f5e9da9776e,whatsapp,primary_dataset,whatsapp,You know something called *privacy*,2021-01-23T18:51:47Z,0,en,1
8f503800-3e75-4889-bef7-e516cf067eb3,whatsapp,primary_dataset,whatsapp,"Bad, data in my WA share to the FB.",2021-01-23T18:47:34Z,0,en,1
120df427-04ab-4f3d-8fd3-3d54ecc89403,whatsapp,primary_dataset,whatsapp,PRIVATION PACAT PROGRAM,2021-01-23T18:29:33Z,0,en,1
d3857c3f-3cc4-44e1-9001-144ded553dd2,whatsapp,primary_dataset,whatsapp,"Please cancel the WhatsApp user's personal data. I'm just avoiding Facebook because my Facebook has been hijacked by an unknown person... Please listen to WhatsApp's user's complaints, whatsapp's personal data is not supposed to be shared with Facebook or other social media.",2021-01-23T18:24:06Z,0,en,1
e68c5953-c2b4-4eb4-af19-5e3e18fb9e37,whatsapp,primary_dataset,whatsapp,Share privacy is bad.,2021-01-23T18:23:45Z,0,en,1
b8541b0e-b72a-4001-b0ce-1830ee1f8499,whatsapp,primary_dataset,whatsapp,Stop updateing whatsapp.Species facebook. Many accounts were stolen by hackers even if they were for kicks at first. But believe it or not our database will be given access to facebook when you click an update.,2021-01-23T18:22:02Z,0,en,1
602241e1-c586-4403-a504-c6cd060a4767,whatsapp,primary_dataset,whatsapp,Whatsapp is dangerous on both the Android's phone and the Apple's phone because take our vital data!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2021-01-23T17:54:37Z,0,en,1
6da85681-6017-4dca-a62a-08d37aecedc9,whatsapp,primary_dataset,whatsapp,Please protect the user's privacy,2021-01-23T17:44:02Z,0,en,1
7c41b664-f985-4db9-bc42-4d4d17d3bcdc,whatsapp,primary_dataset,whatsapp,What the hell is this! all of a sudden the backup settings every month.. try cri the way Googled no one made it. please return the data. lt's important.,2021-01-23T17:19:30Z,0,en,1
58be70db-46cf-4fa8-aed7-31e742be7519,whatsapp,primary_dataset,whatsapp,USER DOESN'T HAVE PRIVATION!!! AND THIS IS VERY RELIGIVE!!!! WASSPARE!!,2021-01-23T17:17:56Z,0,en,1
80b8dcec-ef87-40b5-a69c-7a4ae6ae7b2a,whatsapp,primary_dataset,whatsapp,Be careful of your privacy. It's our right to human rights.,2021-01-23T17:09:09Z,0,en,1
733d7c98-b243-4701-b3c0-8614e2c2f3fa,whatsapp,primary_dataset,whatsapp,"I gave you the 1st star because, slowly and slowly, to get in first had to be analyzed, not good apps, to the WhatsApp party whether or not to report an app to PlayStore after that why a lot of data is leaked to an unknown party",2021-01-23T16:56:15Z,0,en,1
fa5275d5-d66a-47e5-a25d-7eadf97c76bf,whatsapp,primary_dataset,whatsapp,"Ugly now walet, can't keep customer privacy",2021-01-23T15:56:31Z,0,en,1
72c88469-955c-4151-a914-fd8b800469a0,whatsapp,primary_dataset,whatsapp,Privacy is bad,2021-01-23T15:43:34Z,0,en,1
