user_id,location,language,account_created,follower_count,location_was_null,language_was_null,account_created_was_null,total_posts,total_likes,total_shares,total_comments,avg_likes,platforms_used,engagement_score
user_74ri5vbc,"New York, USA",hi,2023-09-23,24934.0,0,0,0,15.0,28280.0,13904.0,7792.0,1885.3333333333333,4.0,6672.266666666666
user_vy7kbd6u,"Cairo, Egypt",hi,2023-06-14,26320.0,0,0,0,7.0,18744.0,8125.0,4446.0,2677.714285714286,5.0,4665.557142857143
user_tmp5lmrb,"São Paulo, Brazil",fr,2023-03-12,20446.0,0,0,0,10.0,16304.0,10532.0,6887.0,1630.4,4.0,5352.200000000001
user_a3njsw7g,"Los Angeles, USA",zh,2023-12-03,4222.0,0,0,0,11.0,21317.0,12466.0,4167.0,1937.909090909091,4.0,5542.154545454545
user_a7y7wdlm,"Delhi, India",ar,2023-01-28,38573.0,0,0,0,8.0,16475.0,8183.0,3911.0,2059.375,5.0,4266.7875
user_qpmg4srk,"Rio de Janeiro, Brazil",zh,2023-03-02,33780.0,0,0,0,9.0,26802.0,10056.0,4045.0,2978.0,5.0,5314.799999999999
user_zfu8q0ih,Singapore,en,2023-09-30,27732.0,0,0,0,3.0,8125.0,3236.0,1728.0,2708.3333333333335,2.0,2670.5666666666666
user_dcrkgrb5,Singapore,ja,2023-03-10,27599.0,0,0,0,8.0,17860.0,9750.0,4965.0,2232.5,4.0,5034.25
user_hen7rrkk,"Munich, Germany",hi,2023-04-17,1688.0,0,0,0,4.0,2958.0,5167.0,771.0,739.5,2.0,2074.0499999999997
user_i8ncp2ai,"Delhi, India",fr,2023-02-12,49722.0,0,0,0,6.0,13642.0,4176.0,2832.0,2273.6666666666665,3.0,2956.0333333333333
user_bkblavjw,"London, UK",es,2023-09-23,32729.0,0,0,0,8.0,16751.0,8622.0,4319.0,2093.875,4.0,4497.3375
user_t8lwlzoc,"Lyon, France",es,2023-08-03,21891.0,0,0,0,10.0,15958.0,12570.0,4620.0,1595.8,5.0,5492.9
user_qfevrky0,"Munich, Germany",zh,2023-02-08,6197.0,0,0,0,12.0,22518.0,13128.0,6098.0,1876.5,5.0,6096.25
user_wy6vq77l,"Tokyo, Japan",pt,2023-02-12,39627.0,0,0,0,7.0,16095.0,5286.0,3247.0,2299.285714285714,4.0,3384.842857142857
user_y4xv4is3,"Shanghai, China",en,2023-09-15,41063.0,0,0,0,8.0,27528.0,5995.0,4219.0,3441.0,4.0,4362.8
user_a0oggtxs,"New York, USA",ar,2023-02-21,27627.0,0,0,0,8.0,23058.0,8293.0,3736.0,2882.25,4.0,4676.225
user_aoke8xi4,"Chicago, USA",de,2023-09-09,34362.0,0,0,0,6.0,16898.0,6033.0,2306.0,2816.3333333333335,3.0,3679.2666666666664
user_3uo85im0,"New York, USA",hi,2023-04-12,36466.0,0,0,0,8.0,19072.0,7965.0,3393.0,2384.0,4.0,4260.1
user_mcchsnr8,"Munich, Germany",ar,2023-02-17,2602.0,0,0,0,7.0,17684.0,11229.0,2476.0,2526.285714285714,4.0,5127.0428571428565
user_81otnxj4,"Johannesburg, South Africa",de,2023-06-08,35715.0,0,0,0,10.0,22659.0,9427.0,4916.0,2265.9,5.0,4944.25
user_bqp8mrav,"Shanghai, China",ar,2023-09-26,17025.0,0,0,0,12.0,29822.0,9235.0,6062.0,2485.1666666666665,5.0,5225.483333333334
user_5oe5t3js,"London, UK",ja,2023-02-08,3151.0,0,0,0,13.0,36012.0,11906.0,7239.0,2770.153846153846,4.0,6404.676923076923
user_yhe9m0z0,"Beijing, China",ar,2023-06-30,1655.0,0,0,0,7.0,21202.0,11110.0,4584.0,3028.8571428571427,5.0,5764.228571428572
user_2rs485d7,"Sydney, Australia",hi,2023-07-15,37090.0,0,0,0,9.0,27267.0,7496.0,5883.0,3029.6666666666665,4.0,4940.233333333334
user_01hav2yk,"Barcelona, Spain",es,2023-11-20,14971.0,0,0,0,8.0,16301.0,8845.0,2766.0,2037.625,5.0,4225.5125
user_sp9dve47,"Chicago, USA",es,2023-08-06,5574.0,0,0,0,8.0,21514.0,8870.0,3917.0,2689.25,4.0,4789.025
user_e3cwapff,"Los Angeles, USA",zh,2023-07-10,14722.0,0,0,0,9.0,18003.0,9789.0,3389.0,2000.3333333333333,5.0,4614.666666666666
user_yq0h1va1,"Rome, Italy",pt,2023-09-07,2141.0,0,0,0,3.0,6557.0,3172.0,1476.0,2185.6666666666665,1.0,2339.633333333333
user_eh4ki1e0,"Paris, France",hi,2023-04-07,35006.0,0,0,0,9.0,20931.0,7281.0,5509.0,2325.6666666666665,4.0,4448.933333333333
user_lq24e3b9,"Toronto, Canada",ja,2023-02-26,28620.0,0,0,0,2.0,6263.0,2324.0,1865.0,3131.5,1.0,2635.95
user_x6318ftx,"New York, USA",ja,2023-05-10,721.0,0,0,0,7.0,19492.0,8885.0,3691.0,2784.5714285714284,5.0,4795.9857142857145
user_d71eor1s,"Milan, Italy",de,2023-05-10,21073.0,0,0,0,12.0,23729.0,12102.0,5901.0,1977.4166666666667,4.0,5799.508333333333
user_44de7ixg,"New York, USA",hi,2023-03-13,41901.0,0,0,0,9.0,10679.0,8762.0,2889.0,1186.5555555555557,4.0,3799.677777777778
user_sf86dv0x,"Lyon, France",zh,2023-08-24,42384.0,0,0,0,9.0,19917.0,7502.0,5089.0,2213.0,4.0,4374.9
user_52uwmqq1,"New York, USA",es,2023-12-11,19204.0,0,0,0,5.0,13382.0,4399.0,3243.0,2676.4,3.0,3306.5
user_ufyrd68a,"Munich, Germany",zh,2023-02-06,24756.0,0,0,0,8.0,9148.0,5147.0,4148.0,1143.5,3.0,2945.45
user_5cycq2el,"Berlin, Germany",hi,2023-07-26,37223.0,0,0,0,3.0,7804.0,2609.0,1487.0,2601.3333333333335,2.0,2380.766666666667
user_b92nfvv0,"Dubai, UAE",zh,2023-01-06,21546.0,0,0,0,7.0,18885.0,7191.0,4101.0,2697.8571428571427,4.0,4326.428571428571
user_nuzypbfw,"Rome, Italy",es,2023-01-04,20169.0,0,0,0,7.0,12931.0,6952.0,4013.0,1847.2857142857142,3.0,3811.842857142857
user_zwe31kzt,"Rio de Janeiro, Brazil",en,2023-03-27,31220.0,0,0,0,12.0,26959.0,12627.0,6374.0,2246.5833333333335,4.0,6186.191666666667
user_mtuzxdlb,"Melbourne, Australia",fr,2023-04-06,49341.0,0,0,0,14.0,36364.0,15611.0,6545.0,2597.4285714285716,5.0,7291.0142857142855
user_790dw1c4,"Vancouver, Canada",ru,2023-07-23,31515.0,0,0,0,11.0,25159.0,7499.0,6048.0,2287.181818181818,4.0,4602.890909090909
user_94mzsiik,"Cairo, Egypt",en,2023-10-29,43471.0,0,0,0,6.0,20853.0,7084.0,2419.0,3475.5,4.0,4346.75
user_maie4mnu,"Delhi, India",ru,2023-07-20,27256.0,0,0,0,8.0,28330.0,8643.0,4218.0,3541.25,3.0,5207.125
user_8v39sv2i,"London, UK",pt,2023-06-26,36198.0,0,0,0,13.0,31434.0,9857.0,4758.0,2418.0,4.0,5117.700000000001
user_cl1v5t2j,"Dubai, UAE",en,2023-01-23,11334.0,0,0,0,10.0,24597.0,10510.0,5988.0,2459.7,4.0,5580.450000000001
user_r9mokwet,"Barcelona, Spain",ja,2023-02-26,22734.0,0,0,0,5.0,16439.0,5513.0,2737.0,3287.8,3.0,3845.2000000000003
user_hjd27rwd,"Barcelona, Spain",pt,2023-09-27,46289.0,0,0,0,13.0,28533.0,12681.0,6914.0,2194.846153846154,5.0,6284.523076923077
user_s87enj6b,"Mexico City, Mexico",ar,2023-03-11,43476.0,0,0,0,14.0,41168.0,16974.0,6891.0,2940.5714285714284,5.0,7940.685714285714
user_86o3waw2,"Paris, France",zh,2023-07-16,23964.0,0,0,0,7.0,20725.0,6678.0,3350.0,2960.714285714286,4.0,4153.757142857143
user_vws4jlpy,"Delhi, India",ar,2023-07-16,28204.0,0,0,0,8.0,14652.0,6589.0,2530.0,1831.5,4.0,3398.45
user_v8gtqwd5,"São Paulo, Brazil",ru,2023-07-16,11255.0,0,0,0,9.0,23926.0,10250.0,4484.0,2658.4444444444443,5.0,5301.022222222223
user_3jedn9am,"Beijing, China",pt,2023-01-21,29196.0,0,0,0,12.0,33349.0,12423.0,5212.0,2779.0833333333335,4.0,6158.841666666667
user_siav2csw,"Tokyo, Japan",zh,2023-06-16,36855.0,0,0,0,6.0,14881.0,7922.0,2865.0,2480.1666666666665,5.0,4189.683333333333
user_5idgm0pl,"London, UK",fr,2023-04-21,19110.0,0,0,0,10.0,10858.0,9214.0,3431.0,1085.8,5.0,3993.3
user_iie5vu9r,"Los Angeles, USA",fr,2023-12-19,46501.0,0,0,0,3.0,9993.0,2710.0,1849.0,3331.0,1.0,2848.3
user_w1ocsyld,"Johannesburg, South Africa",fr,2023-02-01,39536.0,0,0,0,5.0,6447.0,4772.0,2083.0,1289.4,3.0,2492.9
user_si0cvlcp,"Los Angeles, USA",ar,2023-07-17,8005.0,0,0,0,8.0,12173.0,8797.0,3143.0,1521.625,4.0,4028.5125
user_drbocr22,"Rio de Janeiro, Brazil",pt,2023-08-11,33828.0,0,0,0,4.0,9390.0,4402.0,1869.0,2347.5,2.0,2868.15
user_atwknpoi,"Lyon, France",ar,2023-07-10,41077.0,0,0,0,4.0,11305.0,3171.0,1902.0,2826.25,3.0,2744.8250000000003
user_cpgiv9pb,"Berlin, Germany",pt,2023-12-17,22450.0,0,0,0,5.0,13481.0,6740.0,3191.0,2696.2,2.0,4008.3
user_wshujk0v,"New York, USA",zh,2023-12-23,33066.0,0,0,0,9.0,15060.0,6702.0,4504.0,1673.3333333333333,5.0,3748.0666666666666
user_b7x51z27,"Manchester, UK",hi,2023-03-07,16267.0,0,0,0,4.0,7455.0,3003.0,1880.0,1863.75,2.0,2208.775
user_fq6l7e80,"Dubai, UAE",ja,2023-08-08,39668.0,0,0,0,6.0,15825.0,5723.0,2824.0,2637.5,5.0,3600.45
user_m80j4x3i,"Toronto, Canada",pt,2023-12-18,17803.0,0,0,0,8.0,15880.0,7339.0,3269.0,1985.0,3.0,3848.0
user_f45gw6pp,"Mexico City, Mexico",ar,2023-10-09,40345.0,0,0,0,10.0,23628.0,10798.0,4221.0,2362.8,4.0,5265.0
user_pi32ijrq,"Barcelona, Spain",ru,2023-12-25,15386.0,0,0,0,11.0,23853.0,8461.0,6484.0,2168.4545454545455,5.0,4919.327272727272
user_y5k6wncp,"Osaka, Japan",ar,2023-04-08,5760.0,0,0,0,7.0,4767.0,9113.0,2660.0,681.0,3.0,3606.4
user_vuu7r75n,"Milan, Italy",ja,2023-06-15,19196.0,0,0,0,6.0,14864.0,7445.0,3806.0,2477.3333333333335,3.0,4233.366666666667
user_h229sw58,"Delhi, India",es,2023-08-09,34951.0,0,0,0,3.0,5448.0,3386.0,2792.0,1816.0,2.0,2482.2
user_hdl625jh,"Vancouver, Canada",pt,2023-03-10,33417.0,0,0,0,7.0,12219.0,6310.0,5306.0,1745.5714285714287,4.0,3826.9857142857145
user_nyopcp6t,"Milan, Italy",ru,2023-05-29,15140.0,0,0,0,11.0,15687.0,12470.0,5727.0,1426.090909090909,5.0,5599.445454545454
user_11phoejb,"Seoul, South Korea",es,2023-06-02,37944.0,0,0,0,9.0,28146.0,6620.0,5159.0,3127.3333333333335,3.0,4581.466666666667
user_bnf5t5ap,"Houston, USA",hi,2023-12-05,32253.0,0,0,0,7.0,21038.0,6636.0,3858.0,3005.4285714285716,3.0,4265.114285714286
user_lv0eohsw,Singapore,de,2023-04-07,25133.0,0,0,0,6.0,15188.0,6540.0,2119.0,2531.3333333333335,3.0,3651.466666666667
user_jxfroxq0,"Paris, France",ru,2023-11-24,36948.0,0,0,0,6.0,16728.0,7379.0,2520.0,2788.0,4.0,4111.7
user_uod57rwt,"Barcelona, Spain",en,2023-04-16,46440.0,0,0,0,7.0,9414.0,7579.0,2551.0,1344.857142857143,3.0,3456.328571428571
user_7nf5hu9v,"Shanghai, China",ar,2023-07-11,45013.0,0,0,0,8.0,21354.0,9148.0,3189.0,2669.25,4.0,4716.825
user_9rojnpuf,"Milan, Italy",en,2023-05-12,46823.0,0,0,0,8.0,22589.0,8432.0,3940.0,2823.625,4.0,4729.4125
user_jf5qblgx,"Munich, Germany",ja,2023-07-25,18368.0,0,0,0,6.0,13797.0,4186.0,4061.0,2299.5,2.0,3217.75
user_tejbqww7,"Johannesburg, South Africa",en,2023-03-20,2818.0,0,0,0,3.0,9106.0,3356.0,977.0,3035.3333333333335,2.0,2719.866666666667
user_7apw5kiv,"Melbourne, Australia",ru,2023-01-16,17878.0,0,0,0,9.0,14519.0,8296.0,4699.0,1613.2222222222222,4.0,4235.211111111111
user_1tx7gaza,"Vancouver, Canada",ru,2023-01-02,41034.0,0,0,0,5.0,9091.0,4393.0,1569.0,1818.2,3.0,2540.8
user_7qyvw1tf,"New York, USA",fr,2023-10-13,17660.0,0,0,0,9.0,21821.0,8618.0,5721.0,2424.5555555555557,3.0,4941.877777777778
user_7ydlrbx2,"Johannesburg, South Africa",ar,2023-06-20,10358.0,0,0,0,5.0,14446.0,5623.0,3489.0,2889.2,3.0,3829.3
user_9uy1b9et,"Johannesburg, South Africa",hi,2023-09-28,31376.0,0,0,0,3.0,7174.0,3721.0,2364.0,2391.3333333333335,2.0,2784.766666666667
user_ecizeoah,"Munich, Germany",de,2023-09-30,39544.0,0,0,0,8.0,22469.0,6616.0,3873.0,2808.625,3.0,4163.712500000001
user_mjgvhs2g,"Los Angeles, USA",pt,2023-06-10,42942.0,0,0,0,7.0,9173.0,7065.0,3600.0,1310.4285714285713,4.0,3494.714285714286
user_26vqb3hm,"Berlin, Germany",en,2023-11-10,8736.0,0,0,0,5.0,12117.0,4629.0,2057.0,2423.4,3.0,3011.8
user_mivsrvu3,"New York, USA",ja,2023-02-28,27855.0,0,0,0,2.0,2657.0,965.0,577.0,1328.5,1.0,1069.15
user_261d32en,"Seoul, South Korea",es,2023-01-15,12160.0,0,0,0,8.0,23812.0,8179.0,4608.0,2976.5,4.0,4863.55
user_pz96evl4,Singapore,hi,2023-05-10,30021.0,0,0,0,3.0,8889.0,2114.0,1130.0,2963.0,3.0,2341.7
user_1ufvqzqz,"Manchester, UK",ru,2023-06-12,40348.0,0,0,0,7.0,16926.0,6685.0,4288.0,2418.0,4.0,4072.1
user_mmusq9kc,"Osaka, Japan",zh,2023-08-14,29655.0,0,0,0,10.0,21516.0,9642.0,4895.0,2151.6,4.0,4947.4
user_m39invb2,"Rome, Italy",en,2023-11-23,47668.0,0,0,0,4.0,10776.0,5752.0,2619.0,2694.0,2.0,3596.4
user_xiajv4r3,"São Paulo, Brazil",ja,2023-09-30,40908.0,0,0,0,10.0,22346.0,4638.0,5101.0,2234.6,4.0,3528.8999999999996
user_9q2g628y,"Paris, France",de,2023-03-31,23755.0,0,0,0,11.0,20512.0,6385.0,4674.0,1864.7272727272727,5.0,3782.6636363636367
user_bijy5emr,"Barcelona, Spain",zh,2023-08-08,3165.0,0,0,0,5.0,12293.0,4145.0,2702.0,2458.6,4.0,3013.2000000000003
user_1d3vq03j,"Osaka, Japan",hi,2023-06-19,5068.0,0,0,0,9.0,22780.0,11104.0,5799.0,2531.1111111111113,3.0,5756.555555555556
user_j5okaapb,"Beijing, China",ar,2023-01-04,22563.0,0,0,0,7.0,18405.0,9122.0,3029.0,2629.285714285714,3.0,4657.042857142857
user_y2h9q3ov,"Houston, USA",en,2023-04-05,18336.0,0,0,0,10.0,16728.0,10017.0,6110.0,1672.8,5.0,5063.5
user_2u0k09bc,"Cairo, Egypt",zh,2023-05-25,11290.0,0,0,0,7.0,17847.0,7999.0,3715.0,2549.5714285714284,4.0,4417.4857142857145
user_2kmgah02,"Houston, USA",en,2023-04-15,49291.0,0,0,0,10.0,18758.0,7212.0,4708.0,1875.8,4.0,4043.1
user_4wra4ou1,"Cairo, Egypt",es,2023-10-29,6822.0,0,0,0,10.0,16747.0,9872.0,3388.0,1674.7,4.0,4476.55
user_63zia51r,"Shanghai, China",hi,2023-07-02,15126.0,0,0,0,4.0,7728.0,3099.0,2840.0,1932.0,4.0,2463.7
user_py6fq7ii,"Delhi, India",de,2023-04-19,18940.0,0,0,0,6.0,13492.0,7458.0,4593.0,2248.6666666666665,3.0,4280.333333333334
user_nqnv2wim,"Melbourne, Australia",ar,2023-02-10,1873.0,0,0,0,4.0,15144.0,5509.0,874.0,3786.0,3.0,3720.5
user_mvou9k6j,"Johannesburg, South Africa",pt,2023-01-14,19293.0,0,0,0,10.0,15361.0,11829.0,5161.0,1536.1,4.0,5348.95
user_wtde66xv,"Madrid, Spain",fr,2023-01-28,35473.0,0,0,0,3.0,6110.0,3161.0,1365.0,2036.6666666666667,2.0,2239.633333333333
user_pgj3c632,"Milan, Italy",de,2023-02-10,18655.0,0,0,0,2.0,6728.0,2121.0,203.0,3364.0,2.0,2358.9
user_sktr0cyy,"Delhi, India",ja,2023-04-06,42180.0,0,0,0,13.0,30844.0,13694.0,6531.0,2372.6153846153848,4.0,6600.707692307692
user_qvtjkfak,"Cairo, Egypt",pt,2023-10-04,25714.0,0,0,0,9.0,19986.0,9704.0,5142.0,2220.6666666666665,4.0,5049.9333333333325
user_732cckxx,"Tokyo, Japan",ja,2023-07-30,44573.0,0,0,0,9.0,28054.0,8796.0,4529.0,3117.1111111111113,5.0,5103.155555555556
user_ta69gmj0,"Lyon, France",hi,2023-01-21,21267.0,0,0,0,12.0,23760.0,8055.0,6530.0,1980.0,4.0,4712.5
user_q562no7n,"New York, USA",en,2023-04-27,18511.0,0,0,0,6.0,13572.0,6666.0,2732.0,2262.0,2.0,3677.2000000000003
user_bdhs7x3v,"Melbourne, Australia",ru,2023-10-12,15799.0,0,0,0,8.0,13160.0,8575.0,5369.0,1645.0,5.0,4468.8
user_fti0may3,Singapore,pt,2023-11-09,10669.0,0,0,0,7.0,21956.0,3724.0,3844.0,3136.5714285714284,4.0,3454.2857142857147
user_o8hhe4wa,"Johannesburg, South Africa",en,2023-03-23,6637.0,0,0,0,9.0,17181.0,9082.0,3589.0,1909.0,4.0,4396.9
user_pgqntl35,"Chicago, USA",ru,2023-07-15,47634.0,0,0,0,7.0,16080.0,6341.0,4347.0,2297.1428571428573,4.0,3920.2714285714287
user_wd54p4v2,"Paris, France",ar,2023-08-18,26645.0,0,0,0,5.0,8164.0,3677.0,3250.0,1632.8,4.0,2569.5
user_orpq5vct,"Chicago, USA",pt,2023-03-14,27107.0,0,0,0,4.0,13659.0,3062.0,1684.0,3414.75,3.0,2962.775
user_ieac3mj5,"Chicago, USA",de,2023-01-04,28812.0,0,0,0,11.0,25287.0,10466.0,6506.0,2298.818181818182,4.0,5590.409090909091
user_oeg9yiqz,"São Paulo, Brazil",pt,2023-12-23,7528.0,0,0,0,5.0,13848.0,7149.0,2171.0,2769.6,3.0,3963.7
user_2bd09win,"Rome, Italy",en,2023-08-10,11965.0,0,0,0,12.0,24869.0,11192.0,6714.0,2072.4166666666665,5.0,5736.608333333334
user_nq5irbxf,"Houston, USA",zh,2023-04-20,17046.0,0,0,0,10.0,4844.0,8797.0,5278.0,484.4,3.0,3936.8999999999996
user_w9qotuff,"Shanghai, China",ja,2023-05-18,11203.0,0,0,0,11.0,27709.0,6885.0,3440.0,2519.0,3.0,4013.0
user_3dxz5ulg,"Munich, Germany",pt,2023-10-07,24698.0,0,0,0,11.0,24202.0,9329.0,7657.0,2200.181818181818,5.0,5430.1909090909085
user_z0feut2e,"Milan, Italy",hi,2023-06-04,30461.0,0,0,0,9.0,27962.0,8107.0,4720.0,3106.8888888888887,4.0,4929.544444444444
user_t1ebprsv,"Shanghai, China",zh,2023-10-12,17682.0,0,0,0,8.0,23251.0,7730.0,5287.0,2906.375,4.0,4829.5875
user_vzrxsn7d,"Mexico City, Mexico",pt,2023-12-17,46857.0,0,0,0,14.0,27744.0,17298.0,8031.0,1981.7142857142858,5.0,7786.457142857143
user_46nz84dw,"Madrid, Spain",ja,2023-09-28,15483.0,0,0,0,10.0,29271.0,8120.0,4638.0,2927.1,4.0,4827.150000000001
user_vfxs1pry,"Melbourne, Australia",fr,2023-10-31,19932.0,0,0,0,13.0,35690.0,12910.0,5597.0,2745.3846153846152,5.0,6365.092307692308
user_o94skjzg,"Sydney, Australia",es,2023-07-15,37281.0,0,0,0,9.0,18353.0,11059.0,4027.0,2039.2222222222222,4.0,5142.711111111112
user_owfyy4u0,"Mexico City, Mexico",ru,2023-05-06,31183.0,0,0,0,11.0,20345.0,11681.0,5415.0,1849.5454545454545,4.0,5512.072727272727
user_x4incpcb,Singapore,en,2023-05-10,3061.0,0,0,0,7.0,15801.0,8252.0,5377.0,2257.285714285714,3.0,4679.642857142857
user_x9480750,"Cairo, Egypt",ru,2023-11-26,27437.0,0,0,0,8.0,21714.0,7727.0,4724.0,2714.25,3.0,4620.025
user_fdavvfs9,"Shanghai, China",hi,2023-10-14,28740.0,0,0,0,6.0,10988.0,4999.0,2737.0,1831.3333333333333,4.0,2962.766666666667
user_u51hbic9,"Milan, Italy",zh,2023-08-08,3531.0,0,0,0,4.0,5750.0,1530.0,1120.0,1437.5,4.0,1401.75
user_qq52pl85,"Shanghai, China",pt,2023-05-10,23934.0,0,0,0,12.0,32264.0,13582.0,6092.0,2688.6666666666665,5.0,6637.333333333334
user_7t2gp59a,"Berlin, Germany",zh,2023-11-05,37446.0,0,0,0,2.0,5498.0,3006.0,1134.0,2749.0,2.0,2503.1000000000004
user_2te8mebn,"Lyon, France",fr,2023-09-07,8398.0,0,0,0,7.0,14328.0,6917.0,4202.0,2046.857142857143,4.0,3938.9285714285716
user_0tn4l0qh,"Dubai, UAE",de,2023-08-22,26141.0,0,0,0,10.0,20911.0,10042.0,5014.0,2091.1,4.0,5060.95
user_azysdwyx,"Milan, Italy",es,2023-06-30,28547.0,0,0,0,11.0,22226.0,11107.0,5013.0,2020.5454545454545,4.0,5344.972727272728
user_rtd4u49d,"Toronto, Canada",pt,2023-11-05,10756.0,0,0,0,7.0,11670.0,5092.0,3005.0,1667.142857142857,4.0,2962.1714285714284
user_io0r2qdo,"Munich, Germany",zh,2023-03-26,13641.0,0,0,0,10.0,25112.0,11313.0,5513.0,2511.2,5.0,5752.1
user_q6c1cez7,"Madrid, Spain",pt,2023-12-03,28222.0,0,0,0,8.0,12425.0,8213.0,4757.0,1553.125,4.0,4191.8625
user_y1n8mr0y,"Tokyo, Japan",pt,2023-11-22,35073.0,0,0,0,10.0,19002.0,10393.0,7439.0,1900.2,2.0,5555.8
user_l1eyb03l,"Seoul, South Korea",ja,2023-06-01,32738.0,0,0,0,6.0,16046.0,8882.0,3248.0,2674.3333333333335,4.0,4651.366666666667
user_otg53r69,"Lagos, Nigeria",ar,2023-10-04,31825.0,0,0,0,6.0,2662.0,7675.0,2165.0,443.6666666666667,3.0,2957.3333333333335
user_wv5x4t03,"Houston, USA",ja,2023-01-01,28162.0,0,0,0,10.0,15645.0,10087.0,5859.0,1564.5,4.0,4980.15
user_ooywbljj,"Dubai, UAE",ja,2023-01-16,45700.0,0,0,0,8.0,19548.0,7946.0,4732.0,2443.5,3.0,4551.95
user_j3u6uwnr,"Chicago, USA",hi,2023-12-01,28369.0,0,0,0,10.0,21393.0,10507.0,5351.0,2139.3,5.0,5291.95
user_r4gwis5e,"Shanghai, China",en,2023-03-03,33811.0,0,0,0,10.0,18995.0,5972.0,5525.0,1899.5,4.0,3846.35
user_slqlepta,"Lagos, Nigeria",es,2023-12-24,40296.0,0,0,0,13.0,36315.0,14637.0,7023.0,2793.4615384615386,5.0,7192.430769230769
user_xkd9tkjq,"Sydney, Australia",ru,2023-03-15,5902.0,0,0,0,7.0,10089.0,7202.0,2256.0,1441.2857142857142,4.0,3332.442857142857
user_5udnicb6,"Beijing, China",pt,2023-01-25,21862.0,0,0,0,6.0,13674.0,4796.0,2929.0,2279.0,4.0,3164.1000000000004
user_wr37s6cm,"Los Angeles, USA",ja,2023-05-02,40667.0,0,0,0,8.0,23122.0,5003.0,3932.0,2890.25,3.0,3732.4249999999997
user_qmta1cuk,"Manchester, UK",zh,2023-11-26,44187.0,0,0,0,12.0,32877.0,14337.0,6781.0,2739.75,5.0,7027.174999999999
user_6mon7624,"Dubai, UAE",ja,2023-06-13,26804.0,0,0,0,5.0,14067.0,2031.0,1299.0,2813.4,4.0,2275.8
user_3318o2cp,"Cairo, Egypt",zh,2023-07-01,2374.0,0,0,0,7.0,26191.0,9727.0,4075.0,3741.5714285714284,3.0,5603.885714285714
user_4osioctr,"Barcelona, Spain",ja,2023-05-27,4284.0,0,0,0,4.0,8500.0,3045.0,2361.0,2125.0,3.0,2448.2
user_cyip1pki,"Houston, USA",zh,2023-02-07,19792.0,0,0,0,7.0,12751.0,5893.0,2169.0,1821.5714285714287,4.0,3112.4857142857145
user_zz4hfjm7,"São Paulo, Brazil",ja,2023-09-14,18075.0,0,0,0,10.0,25452.0,8434.0,5025.0,2545.2,5.0,4807.799999999999
user_soj0hvzl,"Milan, Italy",de,2023-03-30,14453.0,0,0,0,4.0,4682.0,3904.0,2094.0,1170.5,2.0,2175.25
user_w9frojsj,"Mexico City, Mexico",de,2023-08-31,15881.0,0,0,0,6.0,8448.0,4235.0,3729.0,1408.0,3.0,2720.3
user_sgrcs7xk,"Madrid, Spain",ja,2023-12-24,9814.0,0,0,0,10.0,20399.0,7458.0,3691.0,2039.9,4.0,3995.55
user_mvu6hdsm,"London, UK",fr,2023-07-31,7432.0,0,0,0,5.0,9294.0,4309.0,2639.0,1858.8,2.0,2749.9
user_6jacneh7,"Beijing, China",ja,2023-05-29,32844.0,0,0,0,8.0,18945.0,9222.0,4718.0,2368.125,4.0,4894.2625
user_jnbq8wan,"Cairo, Egypt",ja,2023-03-08,26014.0,0,0,0,4.0,12950.0,2855.0,1771.0,3237.5,2.0,2829.45
user_59i5fn0m,"Delhi, India",en,2023-12-10,37251.0,0,0,0,9.0,26448.0,9910.0,4264.0,2938.6666666666665,3.0,5295.133333333333
user_nh1o0jf3,"Seoul, South Korea",es,2023-03-24,23258.0,0,0,0,8.0,17997.0,7267.0,2911.0,2249.625,5.0,3887.1125
user_tzqt5z2m,"New York, USA",es,2023-10-06,32131.0,0,0,0,6.0,13219.0,4869.0,1888.0,2203.1666666666665,3.0,2939.883333333333
user_a9ysjusm,"Barcelona, Spain",zh,2023-07-22,21394.0,0,0,0,11.0,32189.0,10248.0,4958.0,2926.2727272727275,4.0,5529.136363636364
user_l35h2ubs,"São Paulo, Brazil",ar,2023-10-24,30281.0,0,0,0,5.0,7828.0,4448.0,2681.0,1565.6,3.0,2653.3999999999996
user_71fmq8vv,"Paris, France",hi,2023-07-24,30746.0,0,0,0,4.0,10274.0,6921.0,2018.0,2568.5,4.0,3764.1499999999996
user_muh53in5,"Vancouver, Canada",es,2023-03-12,20639.0,0,0,0,12.0,29834.0,8700.0,6855.0,2486.1666666666665,4.0,5224.083333333333
user_lq2eprhn,"Johannesburg, South Africa",de,2023-04-21,2434.0,0,0,0,7.0,11829.0,5007.0,3254.0,1689.857142857143,5.0,2997.8285714285716
user_bq4d19qm,"Shanghai, China",hi,2023-03-04,10193.0,0,0,0,9.0,21760.0,8344.0,4899.0,2417.777777777778,5.0,4691.888888888889
user_p6njk6q4,"London, UK",fr,2023-08-03,27586.0,0,0,0,7.0,19734.0,6083.0,3593.0,2819.1428571428573,3.0,3953.0714285714284
user_cpxksz4r,"Toronto, Canada",de,2023-09-17,49247.0,0,0,0,13.0,30879.0,15513.0,7402.0,2375.3076923076924,4.0,7321.953846153845
user_t59clgrj,"Milan, Italy",ar,2023-10-06,43441.0,0,0,0,12.0,30579.0,14433.0,5103.0,2548.25,3.0,6624.625
