user_id,location,language,account_created,follower_count,location_was_null,language_was_null,account_created_was_null
user_g634p4h2,"Cairo, Egypt",ru,2023-04-15,25978.0,0,0,0
user_7djuqed1,"Shanghai, China",zh,2023-03-11,26907.0,0,0,0
user_y6jql5am,"Mexico City, Mexico",en,2023-06-02,46697.0,0,0,0
user_j3tr99n2,"Osaka, Japan",de,2023-12-17,23154.0,0,0,0
user_h39vyus8,"Berlin, Germany",pt,2023-01-28,38397.0,0,0,0
user_kk7dutiy,"Rio de Janeiro, Brazil",en,2023-01-05,19785.0,0,0,0
user_jslp3nh3,"Paris, France",en,2023-01-08,30660.0,0,0,0
user_gp93zm40,"Johannesburg, South Africa",es,2023-10-23,9875.0,0,0,0
user_i6bgsjcr,"Barcelona, Spain",pt,2023-01-14,1654.0,0,0,0
user_kk8r2fjf,"Rio de Janeiro, Brazil",ar,2023-04-14,12935.0,0,0,0
user_hq1akhdd,"Osaka, Japan",ja,2023-09-05,10354.0,0,0,0
user_npcpkikb,"Osaka, Japan",ja,2023-12-20,27589.0,0,0,0
user_u02jbwra,"London, UK",de,2023-01-24,8141.0,0,0,0
user_1txxsoau,"Dubai, UAE",ru,2023-05-01,17465.0,0,0,0
user_fxsobysv,"Sydney, Australia",es,2023-12-17,10948.0,0,0,0
user_ha9bzru4,"Toronto, Canada",de,2023-04-09,608.0,0,0,0
user_xe0wxe5p,"Osaka, Japan",de,2023-10-16,15012.0,0,0,0
user_x87qma0e,"Lagos, Nigeria",fr,2023-03-28,39223.0,0,0,0
user_j5tr3n1z,"Osaka, Japan",de,2023-07-16,29666.0,0,0,0
user_m5o36yfr,"Rio de Janeiro, Brazil",ar,2023-08-11,36159.0,0,0,0
user_248wgev4,"Osaka, Japan",zh,2023-03-16,9888.0,0,0,0
user_c4qqdoi5,"Sydney, Australia",de,2023-08-09,44786.0,0,0,0
user_778m0v2w,"Toronto, Canada",hi,2023-11-18,36094.0,0,0,0
user_st7yzsas,"Lyon, France",ru,2023-08-29,9870.0,0,0,0
user_cqevrtnt,"Johannesburg, South Africa",ja,2023-12-04,5823.0,0,0,0
user_57r6dkm6,"Vancouver, Canada",hi,2023-01-19,6699.0,0,0,0
user_dz860k6t,"Mexico City, Mexico",ru,2023-09-06,22727.0,0,0,0
user_ja1dmtpu,"Munich, Germany",ar,2023-06-17,32283.0,0,0,0
user_5jnvufdb,"Delhi, India",de,2023-11-28,47808.0,0,0,0
user_ff1fie1h,"Munich, Germany",ru,2023-01-15,34366.0,0,0,0
user_fw6e06ah,"Lyon, France",ja,2023-05-25,25305.0,0,0,0
user_813rh2sb,"Mexico City, Mexico",de,2023-04-18,16274.0,0,0,0
user_otnej75v,"Los Angeles, USA",en,2023-02-06,31079.0,0,0,0
user_j2nrh7s5,"São Paulo, Brazil",ja,2023-07-25,3512.0,0,0,0
user_s0cvgsc5,"Berlin, Germany",ru,2023-07-20,36087.0,0,0,0
user_cssz1rea,"Tokyo, Japan",hi,2023-09-09,7863.0,0,0,0
user_izlngxn6,"Shanghai, China",pt,2023-05-02,44716.0,0,0,0
user_zjpba9my,"Chicago, USA",es,2023-07-23,37507.0,0,0,0
user_m41ak7tz,"Shanghai, China",hi,2023-08-30,1498.0,0,0,0
user_7tzoxyvz,"Paris, France",en,2023-04-01,29119.0,0,0,0
user_r0nd04lv,"Manchester, UK",hi,2023-08-17,39846.0,0,0,0
user_58rc29a2,"Munich, Germany",fr,2023-09-28,29379.0,0,0,0
user_bov4fbd2,"Beijing, China",en,2023-03-25,29205.0,0,0,0
user_8js3zac5,"Barcelona, Spain",ru,2023-03-15,16218.0,0,0,0
user_3o7w66o2,"Berlin, Germany",ja,2023-11-28,49944.0,0,0,0
user_jck2yka1,"Berlin, Germany",en,2023-07-28,47158.0,0,0,0
user_6p4r01di,"Beijing, China",hi,2023-02-07,41418.0,0,0,0
user_tssb52vk,"Mumbai, India",ru,2023-07-12,43273.0,0,0,0
user_i11d4wfo,"Shanghai, China",ar,2023-05-30,43184.0,0,0,0
user_zlwfitj0,"Chicago, USA",ja,2023-03-06,3699.0,0,0,0
user_z9n3lwuk,"Mumbai, India",zh,2023-12-20,15158.0,0,0,0
user_suc2uijv,"Berlin, Germany",pt,2023-11-09,22923.0,0,0,0
user_31qdm3s9,"Rio de Janeiro, Brazil",pt,2023-12-06,33635.0,0,0,0
user_t4asqy15,"Houston, USA",ja,2023-02-28,26040.0,0,0,0
user_ckgkg0br,"São Paulo, Brazil",zh,2023-02-23,16387.0,0,0,0
user_jnal1xxn,"Los Angeles, USA",zh,2023-10-28,8823.0,0,0,0
user_3wi6ruy5,"Seoul, South Korea",zh,2023-09-29,28743.0,0,0,0
user_58if8cys,"Madrid, Spain",ar,2023-12-10,12998.0,0,0,0
user_vmq5ek39,"Madrid, Spain",pt,2023-05-02,25187.0,0,0,0
user_pt5esn7d,"Dubai, UAE",zh,2023-05-30,19081.0,0,0,0
user_0v6j8dal,"Chicago, USA",ru,2023-10-12,33723.0,0,0,0
user_4glw6rrj,"Mexico City, Mexico",ar,2023-11-17,6004.0,0,0,0
user_kk1qdsq3,"New York, USA",ru,2023-12-27,32189.0,0,0,0
user_ipbdrtzc,"São Paulo, Brazil",pt,2023-02-18,27349.0,0,0,0
user_z6hw1i3y,"Barcelona, Spain",zh,2023-03-25,47636.0,0,0,0
user_h4lueh1i,"Sydney, Australia",en,2023-12-09,17902.0,0,0,0
user_0fraxbyo,"Melbourne, Australia",es,2023-11-30,15607.0,0,0,0
user_x0g342nz,"Houston, USA",ar,2023-02-14,9008.0,0,0,0
user_mqavwkbn,"Dubai, UAE",en,2023-05-25,36590.0,0,0,0
user_v0r1gvuj,"Melbourne, Australia",zh,2023-12-25,47233.0,0,0,0
user_zeija5lf,"Munich, Germany",ar,2023-03-19,41461.0,0,0,0
user_1qiu13dr,"Milan, Italy",fr,2023-05-14,32906.0,0,0,0
user_lnbrfbja,"Melbourne, Australia",ru,2023-12-09,48769.0,0,0,0
user_4si1kva2,"Johannesburg, South Africa",ar,2023-10-08,48682.0,0,0,0
user_5hllls25,"Houston, USA",en,2023-07-18,44839.0,0,0,0
user_i7gbnt1o,"Tokyo, Japan",ru,2023-10-01,33650.0,0,0,0
user_go5yskr8,"Paris, France",pt,2023-06-16,4905.0,0,0,0
user_bowkbcof,"Los Angeles, USA",ja,2023-03-12,40966.0,0,0,0
user_9nowwm9z,"Shanghai, China",pt,2023-12-18,43032.0,0,0,0
user_uozn4bg0,"London, UK",de,2023-10-18,41161.0,0,0,0
user_g271vgx2,"London, UK",fr,2023-04-12,32504.0,0,0,0
user_4i8oqswh,"Mumbai, India",fr,2023-05-09,8760.0,0,0,0
user_golhwj2p,"New York, USA",de,2023-05-30,22862.0,0,0,0
user_lq94qyn2,"Chicago, USA",en,2023-12-07,33879.0,0,0,0
user_ghvkvfa7,"Munich, Germany",en,2023-08-31,12899.0,0,0,0
user_h6g9kjdx,"Delhi, India",de,2023-03-12,2191.0,0,0,0
user_5s9ifp0y,"Barcelona, Spain",hi,2023-10-29,28412.0,0,0,0
user_7jzfhdtm,"Delhi, India",zh,2023-09-22,44500.0,0,0,0
user_m5dvw4i8,"Barcelona, Spain",fr,2023-09-30,2038.0,0,0,0
user_x2l3g4q0,"Los Angeles, USA",ja,2023-06-20,46088.0,0,0,0
user_fjvrclrt,"Munich, Germany",ar,2023-05-22,23614.0,0,0,0
user_przn32mt,"Mumbai, India",ru,2023-04-08,8050.0,0,0,0
user_5g45dehl,"Rio de Janeiro, Brazil",ar,2023-01-14,26719.0,0,0,0
user_681nimaz,"Delhi, India",ru,2023-07-15,25239.0,0,0,0
user_vgfgyt5r,"Chicago, USA",hi,2023-09-08,26413.0,0,0,0
user_xkt80br3,"Rio de Janeiro, Brazil",ru,2023-11-05,37687.0,0,0,0
user_b8ysn8r5,"Shanghai, China",hi,2023-09-21,49699.0,0,0,0
user_lv9ygnvu,"Dubai, UAE",hi,2023-05-25,17426.0,0,0,0
user_707p97km,"Lyon, France",es,2023-09-08,3039.0,0,0,0
user_217ifsky,"Dubai, UAE",ja,2023-11-21,45783.0,0,0,0
user_3yu3mkxs,"Tokyo, Japan",pt,2023-07-19,7564.0,0,0,0
user_nd1s5fa0,Singapore,en,2023-12-05,29151.0,0,0,0
user_ern153cu,"Rome, Italy",ar,2023-01-23,25695.0,0,0,0
user_rohqoenb,"Manchester, UK",en,2023-10-11,7323.0,0,0,0
user_n7kd29ty,"São Paulo, Brazil",fr,2023-03-21,46705.0,0,0,0
user_h8g2fyv0,"London, UK",es,2023-07-11,4209.0,0,0,0
user_olqc0pfx,"Munich, Germany",pt,2023-04-30,19479.0,0,0,0
user_ittg19ak,"Lyon, France",fr,2023-06-04,32111.0,0,0,0
user_gdb4jae5,"Milan, Italy",en,2023-11-29,46803.0,0,0,0
user_ngs7bvtc,"Rio de Janeiro, Brazil",fr,2023-05-05,11568.0,0,0,0
user_kr0ydzhh,"Barcelona, Spain",fr,2023-06-18,49836.0,0,0,0
user_yvvywn4j,"Los Angeles, USA",de,2023-02-07,41000.0,0,0,0
user_5lj3201e,"Seoul, South Korea",pt,2023-09-07,42837.0,0,0,0
user_vddrbq40,"Mumbai, India",zh,2023-06-07,39243.0,0,0,0
user_t2547yd6,"Mumbai, India",hi,2023-02-09,8248.0,0,0,0
user_32g9y8pw,"Beijing, China",ja,2023-08-18,1876.0,0,0,0
user_u7nyucfk,"Manchester, UK",es,2023-09-27,15321.0,0,0,0
user_5v4ez5kc,"Mexico City, Mexico",fr,2023-09-06,7011.0,0,0,0
user_auaf6zqu,"Tokyo, Japan",ja,2023-08-21,8613.0,0,0,0
user_61lc4emm,"Munich, Germany",pt,2023-11-09,23052.0,0,0,0
user_750rlmnw,"Mumbai, India",pt,2023-09-03,20546.0,0,0,0
user_sb41iss4,"Beijing, China",ar,2023-12-19,21850.0,0,0,0
user_0rnh8g2o,"Beijing, China",ru,2023-08-31,41241.0,0,0,0
user_t2e8zk5w,"Melbourne, Australia",ar,2023-08-21,28784.0,0,0,0
user_yqdus3x1,"Seoul, South Korea",en,2023-12-14,39684.0,0,0,0
user_15i5qfz3,"Osaka, Japan",ja,2023-04-01,6975.0,0,0,0
user_7ccsgn39,"Barcelona, Spain",zh,2023-07-06,23684.0,0,0,0
user_g610crca,"São Paulo, Brazil",ar,2023-11-04,41246.0,0,0,0
user_1egrs2d8,"Sydney, Australia",ja,2023-08-13,17538.0,0,0,0
user_36v8f0yz,"Mexico City, Mexico",zh,2023-04-26,11654.0,0,0,0
user_xjul716c,"Mumbai, India",ru,2023-05-12,23780.0,0,0,0
user_ercb72ke,"Cairo, Egypt",ar,2023-04-09,29120.0,0,0,0
user_cuzig14g,"Cairo, Egypt",ar,2023-05-15,8070.0,0,0,0
user_qfjg4dgu,"Rome, Italy",hi,2023-12-03,9926.0,0,0,0
user_lfwnie3f,"Shanghai, China",ru,2023-04-28,2127.0,0,0,0
user_nr13gfvy,"Madrid, Spain",zh,2023-05-01,29449.0,0,0,0
user_aedwfomw,"São Paulo, Brazil",ar,2023-04-28,11678.0,0,0,0
user_8us9faqu,Singapore,fr,2023-09-11,15904.0,0,0,0
user_xvjv6y6x,"Los Angeles, USA",es,2023-03-26,13992.0,0,0,0
user_lpbl0f5y,"Osaka, Japan",ru,2023-12-30,14003.0,0,0,0
user_i2pgjzdu,"Delhi, India",ru,2023-10-16,36881.0,0,0,0
user_pgqj40dx,"Toronto, Canada",es,2023-08-18,29989.0,0,0,0
user_dkrkjvcx,"Melbourne, Australia",ja,2023-08-31,6682.0,0,0,0
user_y5l4u31p,"Rio de Janeiro, Brazil",en,2023-08-29,44106.0,0,0,0
user_go6yx0fm,"Berlin, Germany",zh,2023-09-16,20088.0,0,0,0
user_gq0rypar,"Mumbai, India",zh,2023-03-20,17672.0,0,0,0
user_wouds22l,"Los Angeles, USA",fr,2023-06-15,44825.0,0,0,0
user_c7t5ufm1,"Tokyo, Japan",ja,2023-08-02,30697.0,0,0,0
user_q2y6x6ct,"Delhi, India",zh,2023-04-25,48128.0,0,0,0
user_8w06w1qu,"Melbourne, Australia",es,2023-11-11,41923.0,0,0,0
user_pwnr2cuw,"Melbourne, Australia",ja,2023-10-28,20965.0,0,0,0
user_282w0ezf,"Munich, Germany",fr,2023-10-18,34203.0,0,0,0
user_5cvmwjfa,"Seoul, South Korea",ru,2023-04-06,38237.0,0,0,0
user_8o6sps0v,"Chicago, USA",ja,2023-02-27,11740.0,0,0,0
user_uaxe52m7,"Vancouver, Canada",ru,2023-06-18,42324.0,0,0,0
user_akhce770,"São Paulo, Brazil",de,2023-11-06,30056.0,0,0,0
user_i15alzcr,Singapore,pt,2023-07-02,37046.0,0,0,0
user_d4eat3v3,"Tokyo, Japan",de,2023-07-22,49914.0,0,0,0
user_jwbcsj0z,"Chicago, USA",fr,2023-10-17,6224.0,0,0,0
user_k7r639d6,"Rome, Italy",de,2023-05-14,358.0,0,0,0
user_74hhbvxk,"Johannesburg, South Africa",hi,2023-08-04,45091.0,0,0,0
user_5ifruk1b,"New York, USA",de,2023-11-15,3442.0,0,0,0
user_zsdvwipi,"Mexico City, Mexico",ru,2023-12-26,19291.0,0,0,0
user_fy2c6qch,"Sydney, Australia",pt,2023-11-10,31362.0,0,0,0
user_lkkaeb12,"Osaka, Japan",en,2023-03-25,36871.0,0,0,0
user_wdpk36tw,"Shanghai, China",zh,2023-05-22,8351.0,0,0,0
user_v8qu1p8i,"Vancouver, Canada",ru,2023-11-01,36269.0,0,0,0
user_1uapaxtp,"Cairo, Egypt",de,2023-10-16,36015.0,0,0,0
user_l20ptiu5,"Melbourne, Australia",es,2023-11-19,31276.0,0,0,0
user_ysu054dr,Singapore,de,2023-04-16,13639.0,0,0,0
user_gxi7j44a,"Barcelona, Spain",zh,2023-07-06,5221.0,0,0,0
user_mxyu76aq,"Lyon, France",es,2023-03-28,48750.0,0,0,0
user_3fjv1ho7,"Rio de Janeiro, Brazil",ru,2023-09-17,23418.0,0,0,0
user_z6qgqt5r,"Beijing, China",ar,2023-10-22,13029.0,0,0,0
user_n60azzwm,"Los Angeles, USA",en,2023-06-30,16767.0,0,0,0
user_718ipw64,"Osaka, Japan",es,2023-04-16,46870.0,0,0,0
user_y0mvxe0c,"Houston, USA",pt,2023-10-17,27658.0,0,0,0
user_1idhro2x,Singapore,es,2023-05-26,22564.0,0,0,0
user_z5ziquih,"Rio de Janeiro, Brazil",ja,2023-11-02,23506.0,0,0,0
user_qiao0yuu,"Milan, Italy",fr,2023-08-16,18414.0,0,0,0
user_6qudu5ws,"Berlin, Germany",en,2023-03-18,44906.0,0,0,0
user_2y7586xm,"New York, USA",hi,2023-04-02,19874.0,0,0,0
user_dcovm3wj,"Mexico City, Mexico",fr,2023-09-21,41224.0,0,0,0
user_7xmgfrdi,"Seoul, South Korea",en,2023-08-07,7428.0,0,0,0
user_15lozcpe,"Mexico City, Mexico",zh,2023-07-28,44345.0,0,0,0
user_wv8uyimq,"Los Angeles, USA",ja,2023-05-11,5498.0,0,0,0
user_72satzpm,"Osaka, Japan",fr,2023-11-07,45295.0,0,0,0
user_e8m3xd6h,"Osaka, Japan",fr,2023-04-21,40451.0,0,0,0
user_cgwp945e,"São Paulo, Brazil",de,2023-02-22,38693.0,0,0,0
user_14ibkds2,Singapore,ar,2023-06-26,7361.0,0,0,0
user_hl5t4pj7,"Shanghai, China",fr,2023-09-12,6995.0,0,0,0
user_8ana73xc,"Houston, USA",pt,2023-04-23,28463.0,0,0,0
user_puypdmp1,"Milan, Italy",zh,2023-12-29,13965.0,0,0,0
user_g37hrbp3,"Cairo, Egypt",ja,2023-10-29,6699.0,0,0,0
user_fietp9xk,"Shanghai, China",ru,2023-09-30,40252.0,0,0,0
user_i1cf6it0,"Los Angeles, USA",ru,2023-08-28,15096.0,0,0,0
user_gqley07k,"São Paulo, Brazil",hi,2023-12-04,23356.0,0,0,0
user_acrnl9py,"Vancouver, Canada",zh,2023-01-24,5971.0,0,0,0
user_xi0hyp64,"Barcelona, Spain",en,2023-11-14,5346.0,0,0,0
user_gixgrawk,"São Paulo, Brazil",fr,2023-06-25,23531.0,0,0,0
user_l7r2bz9p,Singapore,hi,2023-09-06,44363.0,0,0,0
user_w5e6fyqi,"Rome, Italy",ar,2023-09-01,22994.0,0,0,0
user_634lriof,"London, UK",ja,2023-01-21,12327.0,0,0,0
user_z9zzi99c,"New York, USA",hi,2023-03-07,27660.0,0,0,0
user_xy18u6gg,"Milan, Italy",pt,2023-11-11,22786.0,0,0,0
user_4f8xfwc5,"Beijing, China",ja,2023-03-23,14834.0,0,0,0
user_pdbi7llj,"Johannesburg, South Africa",fr,2023-08-20,789.0,0,0,0
user_ho2plm16,"Houston, USA",en,2023-11-28,37616.0,0,0,0
user_zrm2zekc,"Rio de Janeiro, Brazil",pt,2023-05-29,6381.0,0,0,0
user_tq6e1kd2,"Melbourne, Australia",pt,2023-03-06,48440.0,0,0,0
user_egkvyaal,"Beijing, China",zh,2023-08-27,47080.0,0,0,0
user_wggdllvb,"Barcelona, Spain",fr,2023-12-01,42749.0,0,0,0
user_vbe572r4,"Mumbai, India",es,2023-12-12,19318.0,0,0,0
user_g5a3zs71,"Lyon, France",fr,2023-12-06,26819.0,0,0,0
user_vzy4krml,"Sydney, Australia",fr,2023-12-24,6272.0,0,0,0
user_bnswpe65,"Sydney, Australia",hi,2023-08-17,20002.0,0,0,0
user_7selb7kr,"Rio de Janeiro, Brazil",de,2023-11-18,28542.0,0,0,0
user_u98jwp3f,"Chicago, USA",zh,2023-04-20,49936.0,0,0,0
user_r8fgmygb,"London, UK",zh,2023-09-19,5462.0,0,0,0
user_1nt0zhsu,"Toronto, Canada",ru,2023-10-24,45771.0,0,0,0
user_498vaurf,"Dubai, UAE",zh,2023-02-24,39939.0,0,0,0
user_jpjfe0mm,"Lyon, France",en,2023-10-11,26099.0,0,0,0
user_c6x0yszg,"Melbourne, Australia",ar,2023-04-13,48384.0,0,0,0
user_ec3q4urm,"Cairo, Egypt",zh,2023-02-14,26940.0,0,0,0
user_hfqxjqrc,"Vancouver, Canada",en,2023-12-09,39278.0,0,0,0
user_eocjg4nr,"Johannesburg, South Africa",es,2023-08-13,7268.0,0,0,0
user_16e488cy,"Madrid, Spain",hi,2023-01-19,30617.0,0,0,0
user_v469etxv,Singapore,fr,2023-11-15,23469.0,0,0,0
user_fqfldx38,"Melbourne, Australia",ru,2023-01-26,25120.0,0,0,0
user_k3wqnnz3,"Lagos, Nigeria",ja,2023-05-29,41608.0,0,0,0
user_8css3app,"Chicago, USA",en,2023-01-27,24506.0,0,0,0
user_i1e1kek5,"Vancouver, Canada",zh,2023-10-01,46765.0,0,0,0
user_zq2nib62,"Delhi, India",ja,2023-08-05,5153.0,0,0,0
user_ffgz3fqf,"Los Angeles, USA",ja,2023-04-05,39085.0,0,0,0
user_aygdsxd5,"Beijing, China",fr,2023-07-08,11602.0,0,0,0
user_peh5363f,"Munich, Germany",ja,2023-09-08,5225.0,0,0,0
user_mb4v71r8,"Manchester, UK",fr,2023-02-01,34078.0,0,0,0
user_g4wvcqoa,"Delhi, India",de,2023-07-13,20556.0,0,0,0
user_r46af80k,"Berlin, Germany",pt,2023-12-08,25928.0,0,0,0
user_c66o14p3,"Osaka, Japan",ja,2023-01-04,24996.0,0,0,0
user_g8q08z4s,"Seoul, South Korea",es,2023-02-14,19765.0,0,0,0
user_y0v0eo61,"Berlin, Germany",hi,2023-01-03,12771.0,0,0,0
user_t7fnjde0,"Rome, Italy",zh,2023-09-21,15051.0,0,0,0
user_q6zxw0b0,"Mumbai, India",hi,2023-03-11,11339.0,0,0,0
user_y2kevkc6,"Shanghai, China",ru,2023-06-13,23145.0,0,0,0
user_5td0e1us,Singapore,en,2023-02-14,6747.0,0,0,0
user_avt1fzq5,"São Paulo, Brazil",ar,2023-06-03,47923.0,0,0,0
user_l9mm6sge,"Munich, Germany",en,2023-04-04,19754.0,0,0,0
user_tjmmxujl,"São Paulo, Brazil",hi,2023-10-08,6675.0,0,0,0
user_cp951gop,"Houston, USA",ar,2023-06-24,31879.0,0,0,0
user_gv4jqg3n,"Toronto, Canada",es,2023-08-27,27493.0,0,0,0
user_maxv53zu,"Melbourne, Australia",zh,2023-06-08,40782.0,0,0,0
user_bs6fwfa7,"Sydney, Australia",pt,2023-01-14,8103.0,0,0,0
user_zgfowqqb,"Munich, Germany",de,2023-11-30,34765.0,0,0,0
user_ujllj1n7,"Chicago, USA",es,2023-12-04,49855.0,0,0,0
user_17wg6hsy,"Lagos, Nigeria",pt,2023-10-27,19199.0,0,0,0
user_pwkizrc1,Singapore,hi,2023-04-15,12613.0,0,0,0
user_4zp9ao9r,"Berlin, Germany",de,2023-05-25,11678.0,0,0,0
user_mtg94j65,Singapore,es,2023-01-09,20212.0,0,0,0
user_tmjtxubu,"Seoul, South Korea",ja,2023-05-07,48104.0,0,0,0
user_l29bqzje,"Mumbai, India",de,2023-05-20,14125.0,0,0,0
user_7fzzash4,"Milan, Italy",ar,2023-07-11,15535.0,0,0,0
user_66dni3rx,"Manchester, UK",en,2023-08-08,2893.0,0,0,0
user_owjibgyy,"Barcelona, Spain",en,2023-04-04,30139.0,0,0,0
user_tyte2cxw,"Chicago, USA",ru,2023-08-29,7823.0,0,0,0
user_skkg3n6w,"Lagos, Nigeria",fr,2023-11-20,43957.0,0,0,0
user_gxehbnkq,"Tokyo, Japan",ru,2023-07-02,44124.0,0,0,0
user_he4o0aak,"Paris, France",ja,2023-01-04,42872.0,0,0,0
user_eq3xvzzh,"Cairo, Egypt",zh,2023-11-19,8670.0,0,0,0
user_qobhni7e,"Lyon, France",es,2023-01-26,17295.0,0,0,0
user_x24wilk1,"London, UK",ru,2023-09-12,35907.0,0,0,0
user_1r0kftmv,"Los Angeles, USA",ru,2023-06-11,5380.0,0,0,0
user_pd05k44w,"Dubai, UAE",es,2023-08-19,7370.0,0,0,0
user_5wmdl0y4,"Dubai, UAE",hi,2023-07-11,49404.0,0,0,0
user_0q7j2ayv,"Rio de Janeiro, Brazil",pt,2023-01-17,23427.0,0,0,0
user_mpu4oig7,"Osaka, Japan",ja,2023-02-28,23515.0,0,0,0
user_wv2z6vw8,"Milan, Italy",ar,2023-02-06,28937.0,0,0,0
user_nha6qskx,"Osaka, Japan",de,2023-11-07,38177.0,0,0,0
user_e4rss07t,"Houston, USA",ja,2023-07-24,578.0,0,0,0
user_2s55cc9o,"Melbourne, Australia",ja,2023-01-15,33673.0,0,0,0
user_5l88n5x2,"Tokyo, Japan",ru,2023-08-16,8779.0,0,0,0
user_w7032rkh,"Dubai, UAE",zh,2023-11-26,16258.0,0,0,0
user_yo4lkmee,"Manchester, UK",ar,2023-08-31,32712.0,0,0,0
user_x2t8qu7s,"Manchester, UK",en,2023-05-22,32551.0,0,0,0
user_r9b95awv,"Houston, USA",ar,2023-08-01,19206.0,0,0,0
user_4oo5d5h3,"São Paulo, Brazil",ja,2023-04-14,13017.0,0,0,0
user_sypzgjkq,"Houston, USA",es,2023-01-08,251.0,0,0,0
user_8wk0j5ae,"Los Angeles, USA",zh,2023-11-01,36943.0,0,0,0
user_cgba70jv,"Chicago, USA",fr,2023-05-19,24984.0,0,0,0
user_rscyqide,"Shanghai, China",es,2023-02-13,4478.0,0,0,0
user_w8tmoixg,"Dubai, UAE",ru,2023-05-06,26227.0,0,0,0
user_nz4b01j0,"Munich, Germany",ru,2023-07-07,19419.0,0,0,0
user_kdpzdt3l,"Manchester, UK",ar,2023-10-03,8661.0,0,0,0
user_ul9vcts3,"Madrid, Spain",ar,2023-10-25,36347.0,0,0,0
user_wn6shb1b,"Melbourne, Australia",ar,2023-04-17,34188.0,0,0,0
user_l69l878q,"Milan, Italy",pt,2023-04-11,5305.0,0,0,0
user_rj984hbd,"Los Angeles, USA",pt,2023-11-20,29909.0,0,0,0
user_b0i0cdr4,"Munich, Germany",zh,2023-06-27,18616.0,0,0,0
user_7nemrhnp,"Tokyo, Japan",ar,2023-08-21,33408.0,0,0,0
user_k4pr4zkz,"Dubai, UAE",pt,2023-10-22,33474.0,0,0,0
user_4mf7je2u,"Seoul, South Korea",es,2023-12-29,36544.0,0,0,0
user_ufolriaa,"Manchester, UK",fr,2023-01-31,13928.0,0,0,0
user_ei2dj82r,"Beijing, China",en,2023-12-31,39910.0,0,0,0
user_6e99lerx,"Berlin, Germany",zh,2023-06-09,25366.0,0,0,0
user_kvu7ljf2,"São Paulo, Brazil",es,2023-06-18,15383.0,0,0,0
user_vebae5wn,"Melbourne, Australia",ja,2023-11-08,26919.0,0,0,0
user_jrqo44md,"Munich, Germany",en,2023-10-01,3826.0,0,0,0
user_sk29dqyu,"Lagos, Nigeria",ar,2023-11-04,18327.0,0,0,0
user_4f8e57uf,"Paris, France",de,2023-07-28,38172.0,0,0,0
user_rogn8kmu,"Vancouver, Canada",en,2023-01-27,21664.0,0,0,0
user_2lslaaod,"Lyon, France",pt,2023-07-10,7105.0,0,0,0
user_kq59zq55,"Delhi, India",zh,2023-01-07,7868.0,0,0,0
user_p1ckbgu0,"Beijing, China",hi,2023-02-17,844.0,0,0,0
user_7walmm9o,"Toronto, Canada",ar,2023-07-25,40824.0,0,0,0
user_0lbnqegj,"Osaka, Japan",ru,2023-03-30,6358.0,0,0,0
user_zhiuj226,"Delhi, India",hi,2023-11-19,40671.0,0,0,0
user_mzrknkeu,"Manchester, UK",en,2023-12-21,24439.0,0,0,0
user_gl6nmk6h,"Rome, Italy",de,2023-09-22,6996.0,0,0,0
user_qw0xi52z,"New York, USA",fr,2023-08-10,48086.0,0,0,0
user_potbol01,"Munich, Germany",hi,2023-10-21,26392.0,0,0,0
user_14r9qzdz,"Madrid, Spain",ar,2023-04-07,16489.0,0,0,0
user_lvmec9t6,"Los Angeles, USA",ja,2023-03-31,7089.0,0,0,0
user_2wy1g2f0,"London, UK",en,2023-02-19,5197.0,0,0,0
user_54ebzr3z,"London, UK",zh,2023-08-30,606.0,0,0,0
user_u7cey8cm,"Mumbai, India",fr,2023-05-23,32295.0,0,0,0
user_uerv85na,"Rome, Italy",de,2023-04-30,1824.0,0,0,0
user_bqmsj27g,"Lyon, France",ru,2023-08-29,30740.0,0,0,0
user_2tbdto09,"Melbourne, Australia",es,2023-01-17,15224.0,0,0,0
user_outa8g9m,"Milan, Italy",es,2023-03-31,6019.0,0,0,0
user_swf9alie,"Dubai, UAE",es,2023-10-27,23651.0,0,0,0
user_6aqnsm4k,"Los Angeles, USA",ar,2023-11-19,18647.0,0,0,0
user_jh3b8sqc,"São Paulo, Brazil",zh,2023-02-23,7366.0,0,0,0
user_4ofue7ij,"Vancouver, Canada",hi,2023-04-01,25917.0,0,0,0
user_wyeb78qv,"Dubai, UAE",pt,2023-09-02,24634.0,0,0,0
user_zg4kjiw1,"Rome, Italy",ja,2023-03-05,35298.0,0,0,0
user_k50p8lf4,"Berlin, Germany",es,2023-07-02,10744.0,0,0,0
user_njtvacei,"Dubai, UAE",fr,2023-09-13,8100.0,0,0,0
user_6q9v2e5a,"Milan, Italy",pt,2023-01-07,35445.0,0,0,0
user_sc48kef8,"Vancouver, Canada",en,2023-03-01,14772.0,0,0,0
user_rfx3nz4u,"London, UK",de,2023-01-23,20354.0,0,0,0
user_tmvu514q,"New York, USA",es,2023-02-28,42732.0,0,0,0
user_q4xj4dj6,"Beijing, China",pt,2023-02-03,29536.0,0,0,0
user_asywpn6e,"Paris, France",en,2023-06-20,28990.0,0,0,0
user_wwjfzbxm,"Paris, France",pt,2023-04-10,2328.0,0,0,0
user_ffnoykfo,"Barcelona, Spain",pt,2023-02-07,37122.0,0,0,0
user_vwiysddq,"Chicago, USA",ar,2023-02-04,32766.0,0,0,0
user_o8le7hqf,"Paris, France",zh,2023-06-26,13313.0,0,0,0
